Gene_combination	cell_line	condition	Class_label_sum	Correlation_dep	Class_label_dep	Label_Agreement	Correlation_corr	Class_label_corr	Class_label_exp
ALDH1B1_ALDH2	A375	2CP	no GI	-0.1016088435333721	no GI	Agree	0.1317369341719079	no GI	GI
ALDH1B1_ALDH2	A375	2CP	no GI	-0.1016088435333721	no GI	Agree	0.1317369341719079	no GI	GI
ALDH3A2_ALDH3B1	A375	2CP	no GI	-0.078068624891963	no GI	Agree	0.2815923596877128	no GI	no GI
ALDH3A2_ALDH3B1	A375	2CP	no GI	-0.078068624891963	no GI	Agree	0.2815923596877128	no GI	no GI
ALDH5A1_ALDH9A1	A375	2CP	no GI	-0.1446402312717172	no GI	Agree	0.0920018255949986	no GI	no GI
ALDH5A1_ALDH9A1	A375	2CP	no GI	-0.1446402312717172	no GI	Agree	0.0920018255949986	no GI	no GI
ALDOA_ALDOC	A375	2CP	no GI	0.0316900525983779	no GI	Agree	0.119835705607834	no GI	GI
ALDOA_ALDOC	A375	2CP	no GI	0.0316900525983779	no GI	Agree	0.119835705607834	no GI	GI
ALG10_ALG10B	A375	2CP	no GI	0.1454131882477103	no GI	Agree	0.5644732918951475	no GI	no GI
ALG10_ALG10B	A375	2CP	no GI	0.1454131882477103	no GI	Agree	0.5644732918951475	no GI	no GI
AMMECR1_AMMECR1L	A375	2CP	no GI	-0.0225864423525099	no GI	Agree	0.1845003457634361	no GI	no GI
AMMECR1_AMMECR1L	A375	2CP	no GI	-0.0225864423525099	no GI	Agree	0.1845003457634361	no GI	no GI
AMOTL1_AMOTL2	A375	2CP	no GI	-0.1381958948226765	no GI	Agree	0.3426496514859675	no GI	no GI
AMOTL1_AMOTL2	A375	2CP	no GI	-0.1381958948226765	no GI	Agree	0.3426496514859675	no GI	no GI
ANAPC11_RBX1	A375	2CP	lol	-0.0729620350614434	no GI	Disagree	0.2279198667992047	no GI	no GI
ANAPC11_RBX1	A375	2CP	lol	-0.0729620350614434	no GI	Disagree	0.2279198667992047	no GI	no GI
ANAPC11_RNF7	A375	2CP	no GI	-0.006405137939642	no GI	Agree	0.3144833708947541	no GI	no GI
ANAPC11_RNF7	A375	2CP	no GI	-0.006405137939642	no GI	Agree	0.3144833708947541	no GI	no GI
ANGEL1_ANGEL2	A375	2CP	no GI	0.0402720663556905	no GI	Agree	0.3089142447257956	no GI	no GI
ANGEL1_ANGEL2	A375	2CP	no GI	0.0402720663556905	no GI	Agree	0.3089142447257956	no GI	no GI
ANKRA2_RFXANK	A375	2CP	no GI	-0.0327193145693314	no GI	Agree	0.0350548919258597	no GI	no GI
ANKRA2_RFXANK	A375	2CP	no GI	-0.0327193145693314	no GI	Agree	0.0350548919258597	no GI	no GI
ANKRD13A_ANKRD13B	A375	2CP	GI	0.0135569158969305	no GI	Disagree	-0.0880400285755224	no GI	no GI
ANKRD13A_ANKRD13B	A375	2CP	GI	0.0135569158969305	no GI	Disagree	-0.0880400285755224	no GI	no GI
ANKRD13A_ANKRD13D	A375	2CP	no GI	-0.0602076324810177	no GI	Agree	0.0720376485552834	no GI	no GI
ANKRD13A_ANKRD13D	A375	2CP	no GI	-0.0602076324810177	no GI	Agree	0.0720376485552834	no GI	no GI
ANKRD13B_ANKRD13D	A375	2CP	no GI	-0.0265249406241369	no GI	Agree	0.1087374259168705	no GI	no GI
ANKRD13B_ANKRD13D	A375	2CP	no GI	-0.0265249406241369	no GI	Agree	0.1087374259168705	no GI	no GI
ANKRD28_ANKRD44	A375	2CP	no GI	0.0490136786951198	no GI	Agree	0.3348039635178071	no GI	GI
ANKRD28_ANKRD44	A375	2CP	no GI	0.0490136786951198	no GI	Agree	0.3348039635178071	no GI	GI
ANKRD28_ANKRD52	A375	2CP	GI	0.0521659819260216	no GI	Disagree	0.3071339102101124	no GI	no GI
ANKRD28_ANKRD52	A375	2CP	GI	0.0521659819260216	no GI	Disagree	0.3071339102101124	no GI	no GI
ANKRD36_ANKRD36B	A375	2CP	no GI	-0.1658638770202924	no GI	Agree	0.8305110229541466	GI	no GI
ANKRD36_ANKRD36B	A375	2CP	no GI	-0.1658638770202924	no GI	Agree	0.8305110229541466	GI	no GI
ANKRD44_ANKRD52	A375	2CP	no GI	-0.0335407272351565	no GI	Agree	0.180260741226566	no GI	no GI
ANKRD44_ANKRD52	A375	2CP	no GI	-0.0335407272351565	no GI	Agree	0.180260741226566	no GI	no GI
ANP32A_ANP32B	A375	2CP	no GI	0.2235005522709796	GI	Disagree	0.5117883325409402	no GI	no GI
ANP32A_ANP32B	A375	2CP	no GI	0.2235005522709796	GI	Disagree	0.5117883325409402	no GI	no GI
ANP32A_ANP32E	A375	2CP	no GI	0.0132893742602407	no GI	Agree	0.5620179717653728	no GI	no GI
ANP32A_ANP32E	A375	2CP	no GI	0.0132893742602407	no GI	Agree	0.5620179717653728	no GI	no GI
ANP32B_ANP32E	A375	2CP	no GI	0.0745525335538823	no GI	Agree	0.4573311458252813	no GI	no GI
ANP32B_ANP32E	A375	2CP	no GI	0.0745525335538823	no GI	Agree	0.4573311458252813	no GI	no GI
ANPEP_ERAP1	A375	2CP	no GI	-0.0341093241494034	no GI	Agree	0.126588096953819	no GI	no GI
ANPEP_ERAP1	A375	2CP	no GI	-0.0341093241494034	no GI	Agree	0.126588096953819	no GI	no GI
ANPEP_ERAP2	A375	2CP	no GI	0.0149517329988209	no GI	Agree	0.1268898824410292	no GI	no GI
ANPEP_ERAP2	A375	2CP	no GI	0.0149517329988209	no GI	Agree	0.1268898824410292	no GI	no GI
ANPEP_NPEPPS	A375	2CP	no GI	-0.0789239617997059	no GI	Agree	-0.0037713914520216	no GI	no GI
ANPEP_NPEPPS	A375	2CP	no GI	-0.0789239617997059	no GI	Agree	-0.0037713914520216	no GI	no GI
ANTKMT_ATPSCKMT	A375	2CP	no GI	0.0606130410631615	no GI	Agree	-0.0245675948598353	no GI	no GI
ANTKMT_ATPSCKMT	A375	2CP	no GI	0.0606130410631615	no GI	Agree	-0.0245675948598353	no GI	no GI
ANTXR1_ANTXR2	A375	2CP	no GI	0.1810210729850451	no GI	Agree	0.3420951840394707	no GI	no GI
ANTXR1_ANTXR2	A375	2CP	no GI	0.1810210729850451	no GI	Agree	0.3420951840394707	no GI	no GI
ANXA11_ANXA2	A375	2CP	no GI	0.0835155481761373	no GI	Agree	0.3549884291140558	no GI	no GI
ANXA11_ANXA2	A375	2CP	no GI	0.0835155481761373	no GI	Agree	0.3549884291140558	no GI	no GI
ANXA11_ANXA3	A375	2CP	no GI	0.05462755233949	no GI	Agree	0.4285032924910038	no GI	no GI
ANXA11_ANXA3	A375	2CP	no GI	0.05462755233949	no GI	Agree	0.4285032924910038	no GI	no GI
ANXA11_ANXA4	A375	2CP	no GI	0.0938732684346623	no GI	Agree	0.4200729758640795	no GI	no GI
ANXA11_ANXA4	A375	2CP	no GI	0.0938732684346623	no GI	Agree	0.4200729758640795	no GI	no GI
ANXA11_ANXA5	A375	2CP	no GI	-0.0680770308896837	no GI	Agree	0.0977568474547383	no GI	no GI
ANXA11_ANXA5	A375	2CP	no GI	-0.0680770308896837	no GI	Agree	0.0977568474547383	no GI	no GI
ANXA11_ANXA6	A375	2CP	no GI	0.0370301932621945	no GI	Agree	-0.0872666531226105	no GI	no GI
ANXA11_ANXA6	A375	2CP	no GI	0.0370301932621945	no GI	Agree	-0.0872666531226105	no GI	no GI
ANXA11_ANXA7	A375	2CP	no GI	0.0253974796344593	no GI	Agree	0.3637651986022597	no GI	no GI
ANXA11_ANXA7	A375	2CP	no GI	0.0253974796344593	no GI	Agree	0.3637651986022597	no GI	no GI
ANXA1_ANXA11	A375	2CP	no GI	0.0505284213393973	no GI	Agree	0.3860931093771964	no GI	no GI
ANXA1_ANXA11	A375	2CP	no GI	0.0505284213393973	no GI	Agree	0.3860931093771964	no GI	no GI
ANXA1_ANXA2	A375	2CP	no GI	0.0234509436796699	no GI	Agree	0.7070370734414176	GI	no GI
ANXA1_ANXA2	A375	2CP	no GI	0.0234509436796699	no GI	Agree	0.7070370734414176	GI	no GI
ANXA1_ANXA3	A375	2CP	no GI	-0.0517794209523653	no GI	Agree	0.4815377341580403	no GI	no GI
ANXA1_ANXA3	A375	2CP	no GI	-0.0517794209523653	no GI	Agree	0.4815377341580403	no GI	no GI
ANXA1_ANXA4	A375	2CP	no GI	0.0311470908083356	no GI	Agree	0.4976444263864088	no GI	no GI
ANXA1_ANXA4	A375	2CP	no GI	0.0311470908083356	no GI	Agree	0.4976444263864088	no GI	no GI
ANXA1_ANXA5	A375	2CP	no GI	-0.0023021209929007	no GI	Agree	0.4589454307394953	no GI	no GI
ANXA1_ANXA5	A375	2CP	no GI	-0.0023021209929007	no GI	Agree	0.4589454307394953	no GI	no GI
ANXA1_ANXA7	A375	2CP	no GI	-0.0025124956849768	no GI	Agree	0.3714197729411809	no GI	no GI
ANXA1_ANXA7	A375	2CP	no GI	-0.0025124956849768	no GI	Agree	0.3714197729411809	no GI	no GI
ANXA2_ANXA3	A375	2CP	no GI	0.0753963330918477	no GI	Agree	0.4753640930390247	no GI	no GI
ANXA2_ANXA3	A375	2CP	no GI	0.0753963330918477	no GI	Agree	0.4753640930390247	no GI	no GI
ANXA2_ANXA4	A375	2CP	no GI	-0.0073142423182838	no GI	Agree	0.5448716068923336	no GI	no GI
ANXA2_ANXA4	A375	2CP	no GI	-0.0073142423182838	no GI	Agree	0.5448716068923336	no GI	no GI
ANXA2_ANXA5	A375	2CP	no GI	0.0184953710395332	no GI	Agree	0.5995314018609307	no GI	no GI
ANXA2_ANXA5	A375	2CP	no GI	0.0184953710395332	no GI	Agree	0.5995314018609307	no GI	no GI
ANXA2_ANXA6	A375	2CP	no GI	0.0592377330906642	no GI	Agree	0.0062286542578709	no GI	no GI
ANXA2_ANXA6	A375	2CP	no GI	0.0592377330906642	no GI	Agree	0.0062286542578709	no GI	no GI
ANXA2_ANXA7	A375	2CP	no GI	0.015087391413944	no GI	Agree	0.4215734843142142	no GI	no GI
ANXA2_ANXA7	A375	2CP	no GI	0.015087391413944	no GI	Agree	0.4215734843142142	no GI	no GI
ANXA3_ANXA4	A375	2CP	no GI	0.0003638902769387	no GI	Agree	0.4584104032755005	no GI	no GI
ANXA3_ANXA4	A375	2CP	no GI	0.0003638902769387	no GI	Agree	0.4584104032755005	no GI	no GI
ANXA3_ANXA5	A375	2CP	no GI	0.0447778427499511	no GI	Agree	0.0727820173431174	no GI	no GI
ANXA3_ANXA5	A375	2CP	no GI	0.0447778427499511	no GI	Agree	0.0727820173431174	no GI	no GI
ANXA3_ANXA6	A375	2CP	no GI	0.0360374270994393	no GI	Agree	-0.3659054315691801	no GI	no GI
ANXA3_ANXA6	A375	2CP	no GI	0.0360374270994393	no GI	Agree	-0.3659054315691801	no GI	no GI
ANXA3_ANXA7	A375	2CP	no GI	0.0448388764466135	no GI	Agree	0.2910109301663602	no GI	no GI
ANXA3_ANXA7	A375	2CP	no GI	0.0448388764466135	no GI	Agree	0.2910109301663602	no GI	no GI
ANXA4_ANXA5	A375	2CP	no GI	0.0413672729432882	no GI	Agree	0.2947438545504602	no GI	no GI
ANXA4_ANXA5	A375	2CP	no GI	0.0413672729432882	no GI	Agree	0.2947438545504602	no GI	no GI
ANXA4_ANXA6	A375	2CP	no GI	0.115040458615904	no GI	Agree	-0.1174406411928642	no GI	no GI
ANXA4_ANXA6	A375	2CP	no GI	0.115040458615904	no GI	Agree	-0.1174406411928642	no GI	no GI
ANXA4_ANXA7	A375	2CP	no GI	0.0427772137347937	no GI	Agree	0.325087934200057	no GI	no GI
ANXA4_ANXA7	A375	2CP	no GI	0.0427772137347937	no GI	Agree	0.325087934200057	no GI	no GI
ANXA5_ANXA6	A375	2CP	no GI	0.073830042305379	no GI	Agree	0.3042837004847663	no GI	no GI
ANXA5_ANXA6	A375	2CP	no GI	0.073830042305379	no GI	Agree	0.3042837004847663	no GI	no GI
ANXA5_ANXA7	A375	2CP	no GI	-0.0131706656672605	no GI	Agree	0.3350793340723	no GI	no GI
ANXA5_ANXA7	A375	2CP	no GI	-0.0131706656672605	no GI	Agree	0.3350793340723	no GI	no GI
AP1B1_AP2B1	A375	2CP	no GI	0.0112673485124333	no GI	Agree	0.2151427640981372	no GI	no GI
AP1B1_AP2B1	A375	2CP	no GI	0.0112673485124333	no GI	Agree	0.2151427640981372	no GI	no GI
AP1G1_AP1G2	A375	2CP	no GI	-0.0267980297124154	no GI	Agree	0.0573029016175899	no GI	no GI
AP1G1_AP1G2	A375	2CP	no GI	-0.0267980297124154	no GI	Agree	0.0573029016175899	no GI	no GI
AP1M1_AP1M2	A375	2CP	no GI	0.0206750288483824	no GI	Agree	-0.5043256217759196	no GI	no GI
AP1M1_AP1M2	A375	2CP	no GI	0.0206750288483824	no GI	Agree	-0.5043256217759196	no GI	no GI
AP1S1_AP1S2	A375	2CP	no GI	-0.1078748882894886	no GI	Agree	0.142513971154144	no GI	GI
AP1S1_AP1S2	A375	2CP	no GI	-0.1078748882894886	no GI	Agree	0.142513971154144	no GI	GI
AP1S1_AP1S3	A375	2CP	no GI	0.013115010441703	no GI	Agree	0.2109504401042868	no GI	no GI
AP1S1_AP1S3	A375	2CP	no GI	0.013115010441703	no GI	Agree	0.2109504401042868	no GI	no GI
AP1S2_AP1S3	A375	2CP	no GI	0.0646544198004522	no GI	Agree	-0.2352564143902439	no GI	no GI
AP1S2_AP1S3	A375	2CP	no GI	0.0646544198004522	no GI	Agree	-0.2352564143902439	no GI	no GI
AP2A1_AP2A2	A375	2CP	no GI	0.2316981890026059	GI	Disagree	0.3958469927017486	no GI	GI
AP2A1_AP2A2	A375	2CP	no GI	0.2316981890026059	GI	Disagree	0.3958469927017486	no GI	GI
AP2S1_AP4S1	A375	2CP	no GI	0.0133559952099402	no GI	Agree	0.1015087571760306	no GI	no GI
AP2S1_AP4S1	A375	2CP	no GI	0.0133559952099402	no GI	Agree	0.1015087571760306	no GI	no GI
AP3M1_AP3M2	A375	2CP	no GI	0.1304697422735484	no GI	Agree	0.3388896872040063	no GI	GI
AP3M1_AP3M2	A375	2CP	no GI	0.1304697422735484	no GI	Agree	0.3388896872040063	no GI	GI
AP3S1_AP3S2	A375	2CP	no GI	-0.0687110599811083	no GI	Agree	0.1338562973099714	no GI	no GI
AP3S1_AP3S2	A375	2CP	no GI	-0.0687110599811083	no GI	Agree	0.1338562973099714	no GI	no GI
APBA2_APBA3	A375	2CP	no GI	0.0249053695000769	no GI	Agree	0.1663933186035432	no GI	no GI
APBA2_APBA3	A375	2CP	no GI	0.0249053695000769	no GI	Agree	0.1663933186035432	no GI	no GI
APBB1_APBB2	A375	2CP	no GI	-0.0349466049226319	no GI	Agree	0.3004922266594093	no GI	no GI
APBB1_APBB3	A375	2CP	no GI	-0.015699836036829	no GI	Agree	0.2634006860355123	no GI	no GI
APBB1_APBB3	A375	2CP	no GI	-0.015699836036829	no GI	Agree	0.2634006860355123	no GI	no GI
APBB2_APBB3	A375	2CP	no GI	0.1305097587923173	no GI	Agree	0.0816690073311511	no GI	no GI
APBB2_APBB3	A375	2CP	no GI	0.1305097587923173	no GI	Agree	0.0816690073311511	no GI	no GI
APH1A_APH1B	A375	2CP	no GI	-0.0626484575361441	no GI	Agree	0.0050970816508637	no GI	no GI
APH1A_APH1B	A375	2CP	no GI	-0.0626484575361441	no GI	Agree	0.0050970816508637	no GI	no GI
APLP1_APLP2	A375	2CP	no GI	-0.0182966929475303	no GI	Agree	0.1852856464128379	no GI	GI
APLP1_APLP2	A375	2CP	no GI	-0.0182966929475303	no GI	Agree	0.1852856464128379	no GI	GI
APLP1_APP	A375	2CP	no GI	-0.0488634742612053	no GI	Agree	0.3341046039915794	no GI	GI
APLP1_APP	A375	2CP	no GI	-0.0488634742612053	no GI	Agree	0.3341046039915794	no GI	GI
APLP2_APP	A375	2CP	no GI	-0.0424634111215091	no GI	Agree	0.4798611984166132	no GI	GI
APLP2_APP	A375	2CP	no GI	-0.0424634111215091	no GI	Agree	0.4798611984166132	no GI	GI
APOBEC3B_APOBEC3F	A375	2CP	no GI	0.1985918978530544	no GI	Agree	0.309409490747682	no GI	no GI
APOBEC3B_APOBEC3F	A375	2CP	no GI	0.1985918978530544	no GI	Agree	0.309409490747682	no GI	no GI
APOBEC3B_APOBEC3G	A375	2CP	no GI	-0.0222536822967971	no GI	Agree	0.2088177451122554	no GI	no GI
APOBEC3B_APOBEC3G	A375	2CP	no GI	-0.0222536822967971	no GI	Agree	0.2088177451122554	no GI	no GI
APOBEC3C_APOBEC3F	A375	2CP	no GI	0.0388667850143302	no GI	Agree	0.6468387753158648	GI	no GI
APOBEC3C_APOBEC3F	A375	2CP	no GI	0.0388667850143302	no GI	Agree	0.6468387753158648	GI	no GI
APOBEC3F_APOBEC3G	A375	2CP	no GI	0.0123629246396834	no GI	Agree	0.6497329279332156	GI	GI
APOBEC3F_APOBEC3G	A375	2CP	no GI	0.0123629246396834	no GI	Agree	0.6497329279332156	GI	GI
APOL1_APOL2	A375	2CP	no GI	0.126834224277287	no GI	Agree	0.7113264948414283	GI	no GI
APOL1_APOL2	A375	2CP	no GI	0.126834224277287	no GI	Agree	0.7113264948414283	GI	no GI
APPL1_APPL2	A375	2CP	GI	-0.0152277462654226	no GI	Disagree	0.213823629511157	no GI	GI
APPL1_APPL2	A375	2CP	GI	-0.0152277462654226	no GI	Disagree	0.213823629511157	no GI	GI
ARAF_BRAF	A375	2CP	no GI	-0.0215903809738818	no GI	Agree	0.1640950942833119	no GI	no GI
ARAF_BRAF	A375	2CP	no GI	-0.0215903809738818	no GI	Agree	0.1640950942833119	no GI	no GI
ARAF_RAF1	A375	2CP	no GI	-0.0373106410018619	no GI	Agree	0.3092730592421323	no GI	no GI
ARAF_RAF1	A375	2CP	no GI	-0.0373106410018619	no GI	Agree	0.3092730592421323	no GI	no GI
ARF1_ARF3	A375	2CP	no GI	0.0742088400872685	no GI	Agree	0.3509296462727382	no GI	no GI
ARF1_ARF3	A375	2CP	no GI	0.0742088400872685	no GI	Agree	0.3509296462727382	no GI	no GI
ARF1_ARF4	A375	2CP	no GI	0.1646287280490752	no GI	Agree	0.3931839691834545	no GI	no GI
ARF1_ARF4	A375	2CP	no GI	0.1646287280490752	no GI	Agree	0.3931839691834545	no GI	no GI
ARF1_ARF5	A375	2CP	no GI	0.0371723166437922	no GI	Agree	0.2673830433798759	no GI	no GI
ARF1_ARF5	A375	2CP	no GI	0.0371723166437922	no GI	Agree	0.2673830433798759	no GI	no GI
ARF3_ARF4	A375	2CP	no GI	0.0355282875533882	no GI	Agree	0.2665954169842768	no GI	GI
ARF3_ARF4	A375	2CP	no GI	0.0355282875533882	no GI	Agree	0.2665954169842768	no GI	GI
ARF3_ARF5	A375	2CP	no GI	0.0127307354022669	no GI	Agree	0.2928422277500028	no GI	GI
ARF3_ARF5	A375	2CP	no GI	0.0127307354022669	no GI	Agree	0.2928422277500028	no GI	GI
ARF4_ARF5	A375	2CP	no GI	0.0654709778523333	no GI	Agree	0.1064205508778488	no GI	no GI
ARF4_ARF5	A375	2CP	no GI	0.0654709778523333	no GI	Agree	0.1064205508778488	no GI	no GI
ARF6_ARL1	A375	2CP	no GI	-0.0997661850955735	no GI	Agree	0.2330110922194219	no GI	no GI
ARF6_ARL1	A375	2CP	no GI	-0.0997661850955735	no GI	Agree	0.2330110922194219	no GI	no GI
ARFGAP2_ARFGAP3	A375	2CP	no GI	-0.1165006659913645	no GI	Agree	0.017591417617516	no GI	GI
ARFGAP2_ARFGAP3	A375	2CP	no GI	-0.1165006659913645	no GI	Agree	0.017591417617516	no GI	GI
ARFGEF1_ARFGEF2	A375	2CP	no GI	0.0917092440582302	no GI	Agree	0.2893978768259892	no GI	GI
ARFGEF1_ARFGEF2	A375	2CP	no GI	0.0917092440582302	no GI	Agree	0.2893978768259892	no GI	GI
ARFIP1_ARFIP2	A375	2CP	no GI	-0.0225082169745775	no GI	Agree	0.3493345402258853	no GI	GI
ARFIP1_ARFIP2	A375	2CP	no GI	-0.0225082169745775	no GI	Agree	0.3493345402258853	no GI	GI
ARFRP1_ARL2	A375	2CP	GI	0.123742942535792	no GI	Disagree	0.2106408884744603	no GI	no GI
ARFRP1_ARL2	A375	2CP	GI	0.123742942535792	no GI	Disagree	0.2106408884744603	no GI	no GI
ARFRP1_ARL3	A375	2CP	no GI	-0.0915731609987054	no GI	Agree	0.1014264285258185	no GI	no GI
ARFRP1_ARL3	A375	2CP	no GI	-0.0915731609987054	no GI	Agree	0.1014264285258185	no GI	no GI
ARHGAP10_ARHGAP26	A375	2CP	no GI	0.062741877307121	no GI	Agree	0.1406359454303943	no GI	GI
ARHGAP10_ARHGAP26	A375	2CP	no GI	0.062741877307121	no GI	Agree	0.1406359454303943	no GI	GI
ARHGAP11A_ARHGAP11B	A375	2CP	no GI			Disagree	0.6049910490046558	GI	no GI
ARHGAP11A_ARHGAP11B	A375	2CP	no GI			Disagree	0.6049910490046558	GI	no GI
ARHGAP12_ARHGAP27	A375	2CP	no GI	-0.1300597832612451	no GI	Agree	0.0735822972045212	no GI	no GI
ARHGAP12_ARHGAP27	A375	2CP	no GI	-0.1300597832612451	no GI	Agree	0.0735822972045212	no GI	no GI
ARHGAP17_SH3BP1	A375	2CP	no GI	-0.0605699436175819	no GI	Agree	-0.150009479518921	no GI	GI
ARHGAP17_SH3BP1	A375	2CP	no GI	-0.0605699436175819	no GI	Agree	-0.150009479518921	no GI	GI
ARHGAP1_ARHGAP8	A375	2CP	no GI	-0.0527819562300286	no GI	Agree	-0.0672315480909834	no GI	no GI
ARHGAP1_ARHGAP8	A375	2CP	no GI	-0.0527819562300286	no GI	Agree	-0.0672315480909834	no GI	no GI
ARHGAP32_ARHGAP33	A375	2CP	no GI	-0.1473634667546611	no GI	Agree	-0.0246506683892388	no GI	no GI
ARHGAP32_ARHGAP33	A375	2CP	no GI	-0.1473634667546611	no GI	Agree	-0.0246506683892388	no GI	no GI
ARHGAP4_SRGAP1	A375	2CP	no GI	-0.1756194779244498	no GI	Agree	-0.4419096922351869	no GI	no GI
ARHGAP4_SRGAP1	A375	2CP	no GI	-0.1756194779244498	no GI	Agree	-0.4419096922351869	no GI	no GI
ARHGDIA_ARHGDIB	A375	2CP	no GI	0.0939872503470029	no GI	Agree	-0.0119773597850704	no GI	no GI
ARHGDIA_ARHGDIB	A375	2CP	no GI	0.0939872503470029	no GI	Agree	-0.0119773597850704	no GI	no GI
ARHGEF10_ARHGEF10L	A375	2CP	no GI	0.0328372764990994	no GI	Agree	0.2667694787479677	no GI	GI
ARHGEF10_ARHGEF10L	A375	2CP	no GI	0.0328372764990994	no GI	Agree	0.2667694787479677	no GI	GI
ARHGEF11_ARHGEF12	A375	2CP	no GI	0.1318893325948565	no GI	Agree	0.4714532815318174	no GI	GI
ARHGEF11_ARHGEF12	A375	2CP	no GI	0.1318893325948565	no GI	Agree	0.4714532815318174	no GI	GI
ARHGEF16_ARHGEF26	A375	2CP	no GI	-0.0466509179093296	no GI	Agree	0.1797636284167209	no GI	no GI
ARHGEF16_ARHGEF26	A375	2CP	no GI	-0.0466509179093296	no GI	Agree	0.1797636284167209	no GI	no GI
ARHGEF18_ARHGEF28	A375	2CP	GI	0.0874519565839541	no GI	Disagree	0.0760213344550141	no GI	GI
ARHGEF18_ARHGEF28	A375	2CP	GI	0.0874519565839541	no GI	Disagree	0.0760213344550141	no GI	GI
ARHGEF19_ARHGEF5	A375	2CP	GI	-0.0727186081731916	no GI	Disagree	0.3061459005440194	no GI	no GI
ARHGEF19_ARHGEF5	A375	2CP	GI	-0.0727186081731916	no GI	Disagree	0.3061459005440194	no GI	no GI
ARHGEF19_NGEF	A375	2CP	no GI	0.0622006625225576	no GI	Agree	0.2516552778701224	no GI	no GI
ARHGEF19_NGEF	A375	2CP	no GI	0.0622006625225576	no GI	Agree	0.2516552778701224	no GI	no GI
ARHGEF1_ARHGEF12	A375	2CP	no GI	0.0027623802537838	no GI	Agree	-0.2384584649528748	no GI	no GI
ARHGEF1_ARHGEF12	A375	2CP	no GI	0.0027623802537838	no GI	Agree	-0.2384584649528748	no GI	no GI
ARHGEF3_NET1	A375	2CP	no GI	-0.0144034512668765	no GI	Agree	0.1438584249018726	no GI	no GI
ARHGEF3_NET1	A375	2CP	no GI	-0.0144034512668765	no GI	Agree	0.1438584249018726	no GI	no GI
ARHGEF9_SPATA13	A375	2CP	no GI	0.1090228663855492	no GI	Agree	0.0946582125147835	no GI	no GI
ARHGEF9_SPATA13	A375	2CP	no GI	0.1090228663855492	no GI	Agree	0.0946582125147835	no GI	no GI
ARID1A_ARID1B	A375	2CP	no GI	0.1697433857923383	no GI	Agree	0.6792134107809629	GI	no GI
ARID1A_ARID1B	A375	2CP	no GI	0.1697433857923383	no GI	Agree	0.6792134107809629	GI	no GI
ARID3A_ARID3B	A375	2CP	no GI	0.1849922194860195	no GI	Agree	0.5715950302830235	no GI	GI
ARID3A_ARID3B	A375	2CP	no GI	0.1849922194860195	no GI	Agree	0.5715950302830235	no GI	GI
ARID4A_ARID4B	A375	2CP	no GI	0.114459767296779	no GI	Agree	0.6243596763793657	GI	no GI
ARID4A_ARID4B	A375	2CP	no GI	0.114459767296779	no GI	Agree	0.6243596763793657	GI	no GI
ARIH1_ARIH2	A375	2CP	no GI	0.0162162199594117	no GI	Agree	0.3683496647928769	no GI	no GI
ARIH1_ARIH2	A375	2CP	no GI	0.0162162199594117	no GI	Agree	0.3683496647928769	no GI	no GI
ARL1_ARL3	A375	2CP	no GI	0.0359031227133703	no GI	Agree	0.3445403407758561	no GI	no GI
ARL1_ARL3	A375	2CP	no GI	0.0359031227133703	no GI	Agree	0.3445403407758561	no GI	no GI
ARL2_ARL3	A375	2CP	no GI	-0.0746478647790152	no GI	Agree	0.2788522528649154	no GI	GI
ARL2_ARL3	A375	2CP	no GI	-0.0746478647790152	no GI	Agree	0.2788522528649154	no GI	GI
ARL2_ARL6	A375	2CP	no GI	0.0357115111836317	no GI	Agree	0.1538106568759754	no GI	no GI
ARL2_ARL6	A375	2CP	no GI	0.0357115111836317	no GI	Agree	0.1538106568759754	no GI	no GI
ARL3_ARL6	A375	2CP	no GI	0.031214313453909	no GI	Agree	0.4481789534163656	no GI	no GI
ARL3_ARL6	A375	2CP	no GI	0.031214313453909	no GI	Agree	0.4481789534163656	no GI	no GI
ARL4A_ARL4C	A375	2CP	GI	-0.0551201451487665	no GI	Disagree	0.2466797962215843	no GI	no GI
ARL4A_ARL4C	A375	2CP	GI	-0.0551201451487665	no GI	Disagree	0.2466797962215843	no GI	no GI
ARL4A_ARL4D	A375	2CP	no GI	-0.0608124686901932	no GI	Agree	0.2400247698507862	no GI	no GI
ARL4A_ARL4D	A375	2CP	no GI	-0.0608124686901932	no GI	Agree	0.2400247698507862	no GI	no GI
ARL4C_ARL4D	A375	2CP	no GI	0.0164516268436884	no GI	Agree	0.322719978320635	no GI	no GI
ARL4C_ARL4D	A375	2CP	no GI	0.0164516268436884	no GI	Agree	0.322719978320635	no GI	no GI
ARL5A_ARL5B	A375	2CP	GI	0.0724823996275962	no GI	Disagree	0.4365583844730605	no GI	GI
ARL5A_ARL5B	A375	2CP	GI	0.0724823996275962	no GI	Disagree	0.4365583844730605	no GI	GI
ARL6IP5_PRAF2	A375	2CP	no GI	-0.0008611218276104	no GI	Agree	0.1690181007070571	no GI	GI
ARL6IP5_PRAF2	A375	2CP	no GI	-0.0008611218276104	no GI	Agree	0.1690181007070571	no GI	GI
ARL8A_ARL8B	A375	2CP	GI	-0.0646896282426654	no GI	Disagree	0.1582119376880591	no GI	GI
ARL8A_ARL8B	A375	2CP	GI	-0.0646896282426654	no GI	Disagree	0.1582119376880591	no GI	GI
