	cell_line	condition	clone_id_test	combinatorial_avg_lfc	single_gene1_avg_lfc	single_gene2_avg_lfc	expression_gene1_batch_correct	expression_gene2_batch_correct	Class_label
13112	Meljuso	2CP sel	NIPA1_NIPA2_2	0.5560365569825865	0.6426390697655373	0.042811149019247985	5.9362829405	3.3870759366	no GI
13113	Meljuso	2CP sel	ZNF140_ZNF320_1	-0.3952448124157004	-0.07353413452323831	-0.18308297712088706	0.7350999423	0.0611517986	no GI
13114	Meljuso	2CP sel	ZNF140_ZNF320_2	-0.25986030335546006	-0.18308297712088706	-0.07353413452323831	0.0611517986	0.7350999423	no GI
13115	Meljuso	2CP sel	ZNF189_ZNF83_2	0.4244370520016303	0.7587890220347071	0.48698060944117505	1.3521360552	2.1260214611	no GI
13116	Meljuso	2CP sel	ZFP1_ZNF331_1	-0.07300561418391593	-0.46448897230948116	-0.09004300391454256	2.8058924519	0.9715572143	no GI
13117	Meljuso	2CP sel	ZFP1_ZNF331_2	-0.45357505758942906	-0.09004300391454256	-0.46448897230948116	0.9715572143	2.8058924519	no GI
13118	Meljuso	2CP sel	ZNF251_ZNF331_1	0.74365536343874	0.10974008246877709	-0.09004300391454256	2.1196136885	0.9715572143	no GI
13119	Meljuso	2CP sel	ZNF251_ZNF331_2	-1.2303226042366582	-0.09004300391454256	0.10974008246877709	0.9715572143	2.1196136885	no GI
13120	Meljuso	2CP sel	ZSCAN30_ZSCAN9_1	0.2546964318216052	0.2429811044898429	0.6425045939069707	2.6216464398	2.8922388032	no GI
13121	Meljuso	2CP sel	ZSCAN30_ZSCAN9_2	0.2932548144839897	0.6425045939069707	0.2429811044898429	2.8922388032	2.6216464398	no GI
13122	Meljuso	2CP sel	ZFP1_ZNF383_1	0.07427825123416598	-0.46448897230948116	0.09945727058447207	2.8058924519	0.6902063083	no GI
13123	Meljuso	2CP sel	ZFP1_ZNF383_2	0.279285461776138	0.09945727058447207	-0.46448897230948116	0.6902063083	2.8058924519	no GI
13124	Meljuso	2CP sel	KLHL20_KLHL5_1	-0.8810513269630524	-0.9803214950819854	-0.15302781279501954	3.639623467	3.8062602726	no GI
13125	Meljuso	2CP sel	KLHL20_KLHL5_2	0.2762102545911813	-0.15302781279501954	-0.9803214950819854	3.8062602726	3.639623467	no GI
13126	Meljuso	2CP sel	ZNF189_ZNF45_1	0.5699972756408922	0.48698060944117505	0.28873381642755147	2.1260214611	3.0351067827	no GI
13127	Meljuso	2CP sel	SPIRE1_SPIRE2_1	1.176513787405233	-0.3867232263802791	0.7331651202849414	4.0577778329	2.447826387	no GI
13128	Meljuso	2CP sel	SPIRE1_SPIRE2_2	0.6772758712647615	0.7331651202849414	-0.3867232263802791	2.447826387	4.0577778329	no GI
13129	Meljuso	2CP sel	LIMD1_WTIP_1	0.023115883286631167	-0.3902770767015611	0.22948918333607748	2.9068203922	0.999518446	no GI
13130	Meljuso	2CP sel	LIMD1_WTIP_2	0.07217844348914193	0.22948918333607748	-0.3902770767015611	0.999518446	2.9068203922	no GI
13131	Meljuso	2CP sel	ZNF184_ZNF91_1	0.37259726507636115	-0.029926675901830624	0.5356977627135291	1.9568245676	0.5280036776	no GI
13132	Meljuso	2CP sel	ZNF140_ZNF736_1	0.3447622105794035	-0.07353413452323831	0.082207883723175	0.7350999423	-0.0430140495	no GI
13133	Meljuso	2CP sel	ZNF140_ZNF736_2	0.15670337941973145	0.082207883723175	-0.07353413452323831	-0.0430140495	0.7350999423	no GI
13134	Meljuso	2CP sel	ZNF461_ZNF519_1	0.2265070373360616	-0.8222530688766057	0.08755935520692582	1.9917523545	2.3495449941	no GI
13135	Meljuso	2CP sel	ZNF461_ZNF519_2	-0.6987079135022349	0.08755935520692582	-0.8222530688766057	2.3495449941	1.9917523545	no GI
13136	Meljuso	2CP sel	ZNF267_ZNF383_2	0.7297259129622815	0.09945727058447207	-0.2436962282214592	0.6902063083	2.2624392179	no GI
13137	Meljuso	2CP sel	FOXO3_FOXO4_1	0.37122496242689973	0.2987607881292196	0.07739141605305	2.8381340016	1.9115340263	no GI
13138	Meljuso	2CP sel	FOXO3_FOXO4_2	0.37363555738941656	0.07739141605305	0.2987607881292196	1.9115340263	2.8381340016	no GI
13139	Meljuso	2CP sel	BCLAF1_THRAP3_1	-2.856702858554703	-1.5428997380212097	0.3466109384018361	5.4961558954	5.4857496593	no GI
13140	Meljuso	2CP sel	BCLAF1_THRAP3_2	-1.0566169734859399	0.3466109384018361	-1.5428997380212097	5.4857496593	5.4961558954	no GI
13141	Meljuso	2CP sel	ZNF138_ZNF738_1	-1.1873058128943867	0.4344973846354854	-0.4766170924453632	1.9829432235	1.7769359197	no GI
13142	Meljuso	2CP sel	HNRNPU_HNRNPUL2_1	-2.8470705171850508	-3.403775918415898	-0.26662077147865326	8.23831767	5.5033742667	no GI
13143	Meljuso	2CP sel	HNRNPU_HNRNPUL2_2	-2.444653352170907	-0.26662077147865326	-3.403775918415898	5.5033742667	8.23831767	no GI
13144	Meljuso	2CP sel	ZNF331_ZNF432_1	0.3778580453465592	-0.09004300391454256	0.2086510395740515	0.9715572143	1.3368938508	no GI
13145	Meljuso	2CP sel	ZNF331_ZNF432_2	-0.3638043836900877	0.2086510395740515	-0.09004300391454256	1.3368938508	0.9715572143	no GI
13146	Meljuso	2CP sel	GALNT1_GALNT12_1	-0.04328639094860964	0.09605052951395243	0.4735729957193766	4.9538518067	2.474255972	no GI
13147	Meljuso	2CP sel	GALNT1_GALNT12_2	0.585043170499048	0.4735729957193766	0.09605052951395243	2.474255972	4.9538518067	no GI
13148	Meljuso	2CP sel	ZNF107_ZNF845_2	-0.36937510286208175	-0.03051655227026484	0.12923607024180228	0.6897316824	3.0045196986	no GI
13149	Meljuso	2CP sel	ZNF37A_ZNF432_1	1.1226551224510524	0.157452638375712	0.2086510395740515	1.5033988718	1.3368938508	no GI
13150	Meljuso	2CP sel	ZNF37A_ZNF432_2	0.6250870694719999	0.2086510395740515	0.157452638375712	1.3368938508	1.5033988718	no GI
13151	Meljuso	2CP sel	ZFP30_ZNF436_1	0.6194072546921734	0.932250795812646	0.10997079476147342	1.0386466717	1.7211367381	no GI
13152	Meljuso	2CP sel	ZFP30_ZNF436_2	0.16573124437122466	0.10997079476147342	0.932250795812646	1.7211367381	1.0386466717	no GI
13153	Meljuso	2CP sel	IGFBP3_IGFBP5_1	-0.9521685387713363	-0.5891891188890235	0.4252967751909784	6.1988904112	0.0574893997	no GI
13154	Meljuso	2CP sel	IGFBP3_IGFBP5_2	-0.139789901729106	0.4252967751909784	-0.5891891188890235	0.0574893997	6.1988904112	no GI
13155	Meljuso	2CP sel	ZFP30_ZNF182_1	0.34772125825455635	0.932250795812646	-0.06897419168929853	1.0386466717	1.7162952993	no GI
13156	Meljuso	2CP sel	ZFP30_ZNF182_2	-0.13671845591756382	-0.06897419168929853	0.932250795812646	1.7162952993	1.0386466717	no GI
13157	Meljuso	2CP sel	ZNF182_ZNF234_1	0.24599136518993925	-0.06897419168929853	-0.0015166544474360943	1.7162952993	1.3607134528	no GI
13158	Meljuso	2CP sel	ZNF182_ZNF234_2	-0.7332370844778131	-0.0015166544474360943	-0.06897419168929853	1.3607134528	1.7162952993	no GI
13159	Meljuso	2CP sel	ZNF493_ZNF736_1	-0.41149901462860505	-0.4943436215862682	0.082207883723175	0.4199362284	-0.0430140495	no GI
13160	Meljuso	2CP sel	ZNF493_ZNF736_2	0.3416132528428766	0.082207883723175	-0.4943436215862682	-0.0430140495	0.4199362284	no GI
13161	Meljuso	2CP sel	ZNF317_ZNF436_1	-0.24094279967080423	-0.1867523279666523	0.10997079476147342	3.9102840987	1.7211367381	no GI
13162	Meljuso	2CP sel	ZNF317_ZNF436_2	0.40207874869304394	0.10997079476147342	-0.1867523279666523	1.7211367381	3.9102840987	no GI
13163	Meljuso	2CP sel	PLXNB2_PLXNB3_1	0.29510923624285157	0.043121467456979756	0.19747849425607367	5.8491895696	5.8356151021	no GI
13164	Meljuso	2CP sel	PLXNB2_PLXNB3_2	0.7964264460471928	0.19747849425607367	0.043121467456979756	5.8356151021	5.8491895696	no GI
13165	Meljuso	2CP sel	ZNF189_ZNF623_1	-0.09972823461871227	0.48698060944117505	-0.9992339851209384	2.1260214611	3.1963318061	no GI
13166	Meljuso	2CP sel	ZNF189_ZNF623_2	-0.7406880689388764	-0.9992339851209384	0.48698060944117505	3.1963318061	2.1260214611	no GI
13167	Meljuso	2CP sel	GRINA_TMBIM1_1	0.6615272614674859	-0.06923584233458047	0.24409330326999568	7.0828588912	6.0302031598	no GI
13168	Meljuso	2CP sel	GRINA_TMBIM1_2	0.21821914395464992	0.24409330326999568	-0.06923584233458047	6.0302031598	7.0828588912	no GI
13169	Meljuso	2CP sel	ZNF124_ZNF684_1	0.25034472070550784	-0.1636133878727828	-0.33068293580417185	2.003923799	1.8571298324	no GI
13170	Meljuso	2CP sel	ZNF124_ZNF684_2	-0.7867873157078473	-0.33068293580417185	-0.1636133878727828	1.8571298324	2.003923799	no GI
13171	Meljuso	2CP sel	TAB2_TAB3_1	-0.17982020053397862	-0.02107215497133952	0.18222278053424912	3.8755761243	4.6056213079	no GI
13172	Meljuso	2CP sel	TAB2_TAB3_2	-0.1703507965764719	0.18222278053424912	-0.02107215497133952	4.6056213079	3.8755761243	no GI
13173	Meljuso	2CP sel	ZNF28_ZNF383_1	0.4064410136799368	-0.009015538310042981	0.09945727058447207	0.7187316699	0.6902063083	no GI
13174	Meljuso	2CP sel	ZNF28_ZNF383_2	0.18331076525917256	0.09945727058447207	-0.009015538310042981	0.6902063083	0.7187316699	no GI
13175	Meljuso	2CP sel	SFXN2_SFXN5_1	0.3114839917554231	-0.24648512935179845	-0.05314817051587983	2.9488913731	2.7321975579	no GI
13176	Meljuso	2CP sel	SFXN2_SFXN5_2	0.23863542306926488	-0.05314817051587983	-0.24648512935179845	2.7321975579	2.9488913731	no GI
13177	Meljuso	2CP sel	ZNF322_ZNF436_1	-0.21394488211071394	0.3908668816444145	0.10997079476147342	2.5356734075	1.7211367381	no GI
13178	Meljuso	2CP sel	ZNF322_ZNF436_2	0.745338596130583	0.10997079476147342	0.3908668816444145	1.7211367381	2.5356734075	no GI
13179	Meljuso	2CP sel	RAB15_RAB3D_1	1.287604180468212	0.19115386072965346	-0.30598856283421805	4.0197174314	0.960379203	no GI
13180	Meljuso	2CP sel	RAB15_RAB3D_2	0.1256043188297622	-0.30598856283421805	0.19115386072965346	0.960379203	4.0197174314	no GI
13181	Meljuso	2CP sel	ZNF140_ZNF3_1	-0.8677599242176051	-0.07353413452323831	-0.14969923295745935	0.7350999423	3.4082662532	no GI
13182	Meljuso	2CP sel	ZNF140_ZNF3_2	-0.8309991474520642	-0.14969923295745935	-0.07353413452323831	3.4082662532	0.7350999423	no GI
13183	Meljuso	2CP sel	ZNF317_ZNF331_1	0.09480025690262606	-0.1867523279666523	-0.09004300391454256	3.9102840987	0.9715572143	no GI
13184	Meljuso	2CP sel	ZNF317_ZNF331_2	-0.7410750931831331	-0.09004300391454256	-0.1867523279666523	0.9715572143	3.9102840987	no GI
13185	Meljuso	2CP sel	ZFP90_ZNF10_1	-0.6652165871340112	0.17733195975547567	-0.25796762928237493	2.4193169145	0.3346666857	no GI
13186	Meljuso	2CP sel	ZFP90_ZNF10_2	0.31848703234117304	-0.25796762928237493	0.17733195975547567	0.3346666857	2.4193169145	no GI
13187	Meljuso	2CP sel	ZNF140_ZNF182_1	-0.4562259359855294	-0.07353413452323831	-0.06897419168929853	0.7350999423	1.7162952993	no GI
13188	Meljuso	2CP sel	ZNF140_ZNF182_2	0.44503355675826706	-0.06897419168929853	-0.07353413452323831	1.7162952993	0.7350999423	no GI
13189	Meljuso	2CP sel	SCAMP1_SCAMP5_1	-1.2917492342796462	-0.6040391098112534	-0.4517377277756298	4.1571652575	2.0887604554	no GI
13190	Meljuso	2CP sel	SCAMP1_SCAMP5_2	-0.49424346774471095	-0.4517377277756298	-0.6040391098112534	2.0887604554	4.1571652575	no GI
13191	Meljuso	2CP sel	PLEKHA3_PLEKHA8_1	1.3663461950921083	0.6955070708297078	-0.03348716898269921	2.4443687719	3.2701575981	no GI
13192	Meljuso	2CP sel	PLEKHA3_PLEKHA8_2	0.15561535870434007	-0.03348716898269921	0.6955070708297078	3.2701575981	2.4443687719	no GI
13193	Meljuso	2CP sel	DNAJC6_GAK_1	-3.0276346862975814	-1.1159917711976013	-0.3505760014447885	2.6406904222	5.5962442468	no GI
13194	Meljuso	2CP sel	DNAJC6_GAK_2	-1.0342732368857148	-0.3505760014447885	-1.1159917711976013	5.5962442468	2.6406904222	no GI
13195	Meljuso	2CP sel	ZKSCAN1_ZSCAN21_1	0.7948085768414304	-0.10824233802060479	0.4626826820880501	2.9955468585	2.6920933517	no GI
13196	Meljuso	2CP sel	ZKSCAN1_ZSCAN21_2	-0.24808549153898563	0.4626826820880501	-0.10824233802060479	2.6920933517	2.9955468585	no GI
13197	Meljuso	2CP sel	KLHL17_KLHL5_1	-0.1456971029762748	-0.19859825135832598	-0.15302781279501954	3.5418641835	3.8062602726	no GI
13198	Meljuso	2CP sel	KLHL17_KLHL5_2	0.2861650385835448	-0.15302781279501954	-0.19859825135832598	3.8062602726	3.5418641835	no GI
13199	Meljuso	2CP sel	ZNF182_ZNF283_1	0.49702144899626743	-0.06897419168929853	0.44700433313021914	1.7162952993	1.9338261992	no GI
13200	Meljuso	2CP sel	ZNF182_ZNF283_2	0.09490235087101162	0.44700433313021914	-0.06897419168929853	1.9338261992	1.7162952993	no GI
13201	Meljuso	2CP sel	ZFP30_ZNF429_1	0.3878412286853514	0.932250795812646	0.4327015910190546	1.0386466717	0.0637071003	no GI
13202	Meljuso	2CP sel	ZFP30_ZNF429_2	0.8126013643387435	0.4327015910190546	0.932250795812646	0.0637071003	1.0386466717	no GI
13203	Meljuso	2CP sel	ZNF189_ZNF383_1	0.592511955990576	0.48698060944117505	0.09945727058447207	2.1260214611	0.6902063083	no GI
13204	Meljuso	2CP sel	ZNF184_ZNF845_1	-1.966715578760466	-0.029926675901830624	-0.03051655227026484	1.9568245676	0.6897316824	no GI
13205	Meljuso	2CP sel	ZNF184_ZNF845_2	-0.13322185701443834	-0.03051655227026484	-0.029926675901830624	0.6897316824	1.9568245676	no GI
13206	Meljuso	2CP sel	ZNF182_ZNF429_1	-0.1621034832158048	-0.06897419168929853	0.4327015910190546	1.7162952993	0.0637071003	no GI
13207	Meljuso	2CP sel	EFNA4_EFNA5_1	-0.4011699497072341	0.06638620921301075	-0.8789513405577616	2.4026101979	2.094108122	no GI
13208	Meljuso	2CP sel	EFNA4_EFNA5_2	0.19754209747483698	-0.8789513405577616	0.06638620921301075	2.094108122	2.4026101979	no GI
13209	Meljuso	2CP sel	HSD17B11_RDH10_1	-0.04843213511572886	-0.01563902504172132	-0.8721411344508594	5.8293541819	2.4420239842	no GI
13210	Meljuso	2CP sel	HSD17B11_RDH10_2	-0.10956108398412123	-0.8721411344508594	-0.01563902504172132	2.4420239842	5.8293541819	no GI
13211	Meljuso	2CP sel	ZNF331_ZNF37A_1	1.0664098621091527	-0.09004300391454256	0.157452638375712	0.9715572143	1.5033988718	no GI
13212	Meljuso	2CP sel	ZNF331_ZNF37A_2	-0.3309320652327581	0.157452638375712	-0.09004300391454256	1.5033988718	0.9715572143	no GI
13213	Meljuso	2CP sel	ZNF266_ZNF559_1	-0.4534017589532322	0.1958767858428727	-0.04896117680253842	2.3383225551	2.8334826569	no GI
13214	Meljuso	2CP sel	ZNF266_ZNF559_2	0.6326523313318546	-0.04896117680253842	0.1958767858428727	2.8334826569	2.3383225551	no GI
13215	Meljuso	2CP sel	ZNF283_ZNF461_1	-0.9718743265054033	0.44700433313021914	-0.8222530688766057	1.9338261992	1.9917523545	no GI
13216	Meljuso	2CP sel	ZNF283_ZNF461_2	-0.19905528386517757	-0.8222530688766057	0.44700433313021914	1.9917523545	1.9338261992	no GI
13217	Meljuso	2CP sel	ZNF26_ZNF383_1	-0.11022293973054786	0.2402846927344895	0.09945727058447207	2.6629699019	0.6902063083	no GI
13218	Meljuso	2CP sel	ZNF26_ZNF383_2	0.8577364229294075	0.09945727058447207	0.2402846927344895	0.6902063083	2.6629699019	no GI
13219	Meljuso	2CP sel	ZNF41_ZNF605_1	0.11958016264124405	0.13781395171513555	-0.023252542390755915	1.7944102277	1.4179867576	no GI
13220	Meljuso	2CP sel	ZNF383_ZNF83_1	-0.08591855397821346	0.09945727058447207	0.7587890220347071	0.6902063083	1.3521360552	no GI
13221	Meljuso	2CP sel	RAB33B_RAB35_1	0.5253408853957007	-1.0571182369659535	1.7139229517252992	1.9674627719	5.298206879	no GI
13222	Meljuso	2CP sel	RAB33B_RAB35_2	0.46426392076189327	1.7139229517252992	-1.0571182369659535	5.298206879	1.9674627719	no GI
13223	Meljuso	2CP sel	ZNF213_ZSCAN31_1	0.24180876444490051	0.042428508567425416	0.18229917595793532	2.4437375131	0.640469864	no GI
13224	Meljuso	2CP sel	ZNF213_ZSCAN31_2	0.07615404057822195	0.18229917595793532	0.042428508567425416	0.640469864	2.4437375131	no GI
13225	Meljuso	2CP sel	DAPK1_DAPK3_1	0.2728656776649636	-0.46183396864887527	0.5979539449626312	3.7518885652	5.379285139	no GI
13226	Meljuso	2CP sel	DAPK1_DAPK3_2	-0.5975650610496457	0.5979539449626312	-0.46183396864887527	5.379285139	3.7518885652	no GI
13227	Meljuso	2CP sel	ZNF251_ZNF83_1	0.4394535614449264	0.10974008246877709	0.7587890220347071	2.1196136885	1.3521360552	no GI
13228	Meljuso	2CP sel	ZNF251_ZNF83_2	0.586519589009769	0.7587890220347071	0.10974008246877709	1.3521360552	2.1196136885	no GI
13229	Meljuso	2CP sel	ZNF383_ZNF606_1	-0.6120875522667961	0.09945727058447207	-0.17764348923644002	0.6902063083	0.2546470288	no GI
13230	Meljuso	2CP sel	ZNF383_ZNF606_2	0.6808943848552516	-0.17764348923644002	0.09945727058447207	0.2546470288	0.6902063083	no GI
13231	Meljuso	2CP sel	EWSR1_TAF15_1	-0.12262961310946485	0.23797625273567014	0.28359165357667626	7.894677159	6.6705332762	no GI
13232	Meljuso	2CP sel	EWSR1_TAF15_2	-0.03551726706473923	0.28359165357667626	0.23797625273567014	6.6705332762	7.894677159	no GI
13233	Meljuso	2CP sel	AJUBA_WTIP_1	-0.5642145333631614	0.14104386272028546	0.22948918333607748	3.2933246821	0.999518446	no GI
13234	Meljuso	2CP sel	AJUBA_WTIP_2	0.868451923340031	0.22948918333607748	0.14104386272028546	0.999518446	3.2933246821	no GI
13235	Meljuso	2CP sel	ZFP30_ZNF605_1	-0.36665930907243593	0.932250795812646	-0.023252542390755915	1.0386466717	1.4179867576	no GI
13236	Meljuso	2CP sel	ZFP30_ZNF605_2	0.694682323482942	-0.023252542390755915	0.932250795812646	1.4179867576	1.0386466717	no GI
13237	Meljuso	2CP sel	ZKSCAN4_ZSCAN9_1	-0.03696841212963209	0.14384656203698598	0.6425045939069707	1.0219530301	2.8922388032	no GI
13238	Meljuso	2CP sel	ZKSCAN4_ZSCAN9_2	-0.2135063388230889	0.6425045939069707	0.14384656203698598	2.8922388032	1.0219530301	no GI
13239	Meljuso	2CP sel	ZSCAN16_ZSCAN30_1	0.059769196439917405	0.7132122799433664	0.2429811044898429	1.6106997913	2.6216464398	no GI
13240	Meljuso	2CP sel	ZSCAN16_ZSCAN30_2	0.2636534537911497	0.2429811044898429	0.7132122799433664	2.6216464398	1.6106997913	no GI
13241	Meljuso	2CP sel	ZNF232_ZSCAN30_1	-0.6340024178706805	0.30784066617779526	0.2429811044898429	2.3120490967	2.6216464398	no GI
13242	Meljuso	2CP sel	ZNF232_ZSCAN30_2	0.7059846939440058	0.2429811044898429	0.30784066617779526	2.6216464398	2.3120490967	no GI
13243	Meljuso	2CP sel	ZNF184_ZNF594_1	-0.6152086310343652	-0.029926675901830624	-0.3335849048331123	1.9568245676	1.5582113185	no GI
13244	Meljuso	2CP sel	ZNF184_ZNF594_2	0.663924051352113	-0.3335849048331123	-0.029926675901830624	1.5582113185	1.9568245676	no GI
13245	Meljuso	2CP sel	ZFP1_ZNF251_1	-0.32337113961484976	-0.46448897230948116	0.10974008246877709	2.8058924519	2.1196136885	no GI
13246	Meljuso	2CP sel	ZFP1_ZNF251_2	0.956965094275223	0.10974008246877709	-0.46448897230948116	2.1196136885	2.8058924519	no GI
13247	Meljuso	2CP sel	ZNF184_ZNF473_1	-0.4643545748283531	-0.029926675901830624	-0.1938422064613401	1.9568245676	2.9751664939	no GI
13248	Meljuso	2CP sel	ZNF184_ZNF473_2	-0.5952358914077838	-0.1938422064613401	-0.029926675901830624	2.9751664939	1.9568245676	no GI
13249	Meljuso	2CP sel	S100A10_S100A11_2	0.8836830285927482	0.5683025945571807	0.2895331879610039	9.1221026775	9.5379005881	no GI
13250	Meljuso	2CP sel	LPXN_PXN_1	-0.507275991830797	0.034733384692651637	-0.8691610241301444	6.3619904089	6.8224107561	no GI
13251	Meljuso	2CP sel	LPXN_PXN_2	-0.2782977963026285	-0.8691610241301444	0.034733384692651637	6.8224107561	6.3619904089	no GI
13252	Meljuso	2CP sel	E2F1_E2F2_1	-0.7361775512612332	0.3125006973829858	0.22209868229318652	5.7279481437	2.9629034315	no GI
13253	Meljuso	2CP sel	E2F1_E2F2_2	0.20321555857383	0.22209868229318652	0.3125006973829858	2.9629034315	5.7279481437	no GI
13254	Meljuso	2CP sel	ZNF436_ZNF461_2	-0.9520382721516127	-0.8222530688766057	0.10997079476147342	1.9917523545	1.7211367381	no GI
13255	Meljuso	2CP sel	ZNF140_ZNF7_1	0.7088566591168526	-0.07353413452323831	-0.28702633160461666	0.7350999423	4.1683121241	no GI
13256	Meljuso	2CP sel	ZNF140_ZNF7_2	0.0446885812538218	-0.28702633160461666	-0.07353413452323831	4.1683121241	0.7350999423	no GI
13257	Meljuso	2CP sel	HSF1_HSF4_1	-1.3664365099041813	-1.1412622902306415	-0.029671171254782136	5.8280059305	1.8481103162	no GI
13258	Meljuso	2CP sel	HSF1_HSF4_2	-0.3852640589647889	-0.029671171254782136	-1.1412622902306415	1.8481103162	5.8280059305	no GI
13259	Meljuso	2CP sel	RAB27A_RAB3D_1	-0.31621227087261694	-0.1664217495317426	-0.30598856283421805	5.1054087232	0.960379203	no GI
13260	Meljuso	2CP sel	RAB27A_RAB3D_2	0.11703080711482095	-0.30598856283421805	-0.1664217495317426	0.960379203	5.1054087232	no GI
13261	Meljuso	2CP sel	ZNF286A_ZNF383_1	-0.0816206650913438	-0.0012461572937849663	0.09945727058447207	3.6452845635	0.6902063083	no GI
13262	Meljuso	2CP sel	ZNF286A_ZNF383_2	0.9026366787782996	0.09945727058447207	-0.0012461572937849663	0.6902063083	3.6452845635	no GI
13263	Meljuso	2CP sel	HEXIM1_HEXIM2_1	-0.6249897095490038	-1.5912737155326904	0.0861648516226412	4.6345470199	3.211432709	no GI
13264	Meljuso	2CP sel	HEXIM1_HEXIM2_2	-0.5472553291014419	0.0861648516226412	-1.5912737155326904	3.211432709	4.6345470199	no GI
13265	Meljuso	2CP sel	ZNF175_ZNF383_1	0.767730460916773	-0.01408799096304203	0.09945727058447207	1.4825075308	0.6902063083	no GI
13266	Meljuso	2CP sel	ZNF175_ZNF383_2	-0.442252961244352	0.09945727058447207	-0.01408799096304203	0.6902063083	1.4825075308	no GI
13267	Meljuso	2CP sel	ERBB2_ERBB3_1	-0.21243319620384682	-0.7207193899817106	-0.13506041320065298	3.812944065	5.8465556617	no GI
13268	Meljuso	2CP sel	ERBB2_ERBB3_2	-0.7035204005827431	-0.13506041320065298	-0.7207193899817106	5.8465556617	3.812944065	no GI
13269	Meljuso	2CP sel	ZNF250_ZNF7_1	-0.1549762172716176	0.27310378779637845	-0.28702633160461666	2.5060402928	4.1683121241	no GI
13270	Meljuso	2CP sel	ZNF250_ZNF7_2	0.012309380162317751	-0.28702633160461666	0.27310378779637845	4.1683121241	2.5060402928	no GI
13271	Meljuso	2CP sel	TBC1D2_TBC1D2B_1	-1.129597006062307	-0.5245041383613911	-0.6459828031924977	1.2410838234	2.8918489573	no GI
13272	Meljuso	2CP sel	TBC1D2_TBC1D2B_2	-0.5233102542992536	-0.6459828031924977	-0.5245041383613911	2.8918489573	1.2410838234	no GI
13273	Meljuso	2CP sel	ZNF331_ZNF74_1	0.6622917737215452	-0.09004300391454256	0.10045846825850568	0.9715572143	2.7848032073	no GI
13274	Meljuso	2CP sel	ZNF331_ZNF74_2	-0.5265303706617939	0.10045846825850568	-0.09004300391454256	2.7848032073	0.9715572143	no GI
13275	Meljuso	2CP sel	PPP2R3A_PPP2R3B_1	0.5853406457981305	0.2225523897574908	0.5799920190646348	2.9776387308	3.5081963036	no GI
13276	Meljuso	2CP sel	PPP2R3A_PPP2R3B_2	-0.7801038247822563	0.5799920190646348	0.2225523897574908	3.5081963036	2.9776387308	no GI
13277	Meljuso	2CP sel	ZNF101_ZNF700_1	-0.7543048929709246	-0.46966932100191383	0.19902231424196604	2.4257986437	2.678439099	no GI
13278	Meljuso	2CP sel	ZNF101_ZNF700_2	-0.046327335186976626	0.19902231424196604	-0.46966932100191383	2.678439099	2.4257986437	no GI
13279	Meljuso	2CP sel	SIRT2_SIRT3_1	-0.7017470963069847	0.36503989775948	-0.09818532814751268	5.1271909066	3.8479851175	no GI
13280	Meljuso	2CP sel	SIRT2_SIRT3_2	0.7313700483483148	-0.09818532814751268	0.36503989775948	3.8479851175	5.1271909066	no GI
13281	Meljuso	2CP sel	DBP_TEF_1	-0.9800258873142029	-0.14736749634734903	0.5324986861827834	1.8634249733	2.5267691425	no GI
13282	Meljuso	2CP sel	DBP_TEF_2	0.42612376168192645	0.5324986861827834	-0.14736749634734903	2.5267691425	1.8634249733	no GI
13283	Meljuso	2CP sel	GALNT1_GALNT7_1	0.7989826570956713	0.09605052951395243	-0.3064843781646913	4.9538518067	4.2750359343	no GI
13284	Meljuso	2CP sel	GALNT1_GALNT7_2	-0.1464965768026394	-0.3064843781646913	0.09605052951395243	4.2750359343	4.9538518067	no GI
13285	Meljuso	2CP sel	ZNF227_ZNF267_1	0.8753598857773981	0.4318572352279735	-0.2436962282214592	2.7306312591	2.2624392179	no GI
13286	Meljuso	2CP sel	ZNF227_ZNF267_2	0.280879934936646	-0.2436962282214592	0.4318572352279735	2.2624392179	2.7306312591	no GI
13287	Meljuso	2CP sel	FOS_FOSB_1	0.09103228699425125	-0.44171898678955657	0.027432383611860622	6.9115293507	4.696543808	no GI
13288	Meljuso	2CP sel	FOS_FOSB_2	0.13160402587646525	0.027432383611860622	-0.44171898678955657	4.696543808	6.9115293507	no GI
13289	Meljuso	2CP sel	ZFP90_ZNF558_1	0.1407982929771947	0.17733195975547567	-0.8107035312589701	2.4193169145	0.1862443041	no GI
13290	Meljuso	2CP sel	ZFP90_ZNF558_2	-0.8189913794133821	-0.8107035312589701	0.17733195975547567	0.1862443041	2.4193169145	no GI
13291	Meljuso	2CP sel	ZNF250_ZNF41_2	-0.5803649754470204	0.13781395171513555	0.27310378779637845	1.7944102277	2.5060402928	no GI
13292	Meljuso	2CP sel	EGFL7_EGFL8_1	-0.779404745584559	0.04800237859455159	-0.829748797277438	3.2801337917	3.9745834447	no GI
13293	Meljuso	2CP sel	EGFL7_EGFL8_2	-0.2894814129560537	-0.829748797277438	0.04800237859455159	3.9745834447	3.2801337917	no GI
13294	Meljuso	2CP sel	ZNF394_ZNF397_1	-0.17267892843763777	-0.22548911029950114	7.004697604506838e-05	3.3853400765	1.8645750472	no GI
13295	Meljuso	2CP sel	ZNF394_ZNF397_2	-0.7700011022652911	7.004697604506838e-05	-0.22548911029950114	1.8645750472	3.3853400765	no GI
